LG_ST_Code,State,LG_DT_Code,District,Pincode,RegistrationDate,EnterpriseName,CommunicationAddress,Activities
15,MIZORAM,268,SERCHHIP,796181.0,09/12/2023,Zir Zir Enterprise,"MP-46 Mualpui, Mawithangpuii Building, PWD ROAD MUALPUI, MP-46 Mualpui, Tuikum, Serchhip","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""},{""NIC5DigitId"":""10793"",""Description"":""Processing of edible nuts""}]"
15,MIZORAM,268,SERCHHIP,796181.0,26/08/2022,LALSIAMKIMI,"FIELD VENG SERCHHIP, FIELD VENG SERCHHIP, FIELD VENG, FIELD VENG SERCHHIP, FIELD VENG, SERCHHIP","[{""NIC5DigitId"":""56292"",""Description"":""Operation of canteens or (e.g. for factories, offices, hospitals or schools) on a concession basis""}]"
15,MIZORAM,268,SERCHHIP,796181.0,22/03/2022,MAREMI TAILORING,"C-196, MAREMI HOUSE, CHHIM VENG, C-196, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""14105"",""Description"":""Custom tailoring""}]"
15,MIZORAM,268,SERCHHIP,796186.0,17/01/2024,H LALRINPUII,"THANGZUALA, THANGZUALA, DINTHAR VENG, THANGZUALA, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""14109"",""Description"":""Manufacture of wearing apparel n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796186.0,31/10/2023,LALENKAWLI HANDLOOM,"VENGHLUN, SANGKHUMI, VENGHLUN, VENGHLUN, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""14109"",""Description"":""Manufacture of wearing apparel n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796161.0,05/12/2023,HELEN's STORE,"K-10, Lelhchhun Family, Chhim veng, K-10, Serchhip, India","[{""NIC5DigitId"":""46101"",""Description"":""Activities of commission agents, brokers dealing in wholesale trade of agricultural raw material, live animals, food, beverages, intoxicants and textiles""}]"
15,MIZORAM,268,SERCHHIP,796186.0,14/07/2023,REBECCA ZOTHANPUII,"100, MANTHANGA, VENGTHLANG, 100, SERCHHIP, THENZAWL","[{""NIC5DigitId"":""14109"",""Description"":""Manufacture of wearing apparel n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796181.0,20/03/2023,BD AUTO CARE,"AOC VENG SERCHHIP, THANZAMI BUILDING, SERCHHIP, AOC VENG SERCHHIP, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""45401"",""Description"":""Wholesale or retail sale of new motorcycles, mopeds, scooters and three wheelers""}]"
15,MIZORAM,268,SERCHHIP,796370.0,08/03/2022,HL GROCERY STORE,"BAZAR KAWN, BAZAR KAWN, BAZAR KAWN, BAZAR KAWN, BAZAR KAWN, EAST LUNGDAR","[{""NIC5DigitId"":""56291"",""Description"":""Activities of food service contractors (e.g. for transportation companies)""}]"
15,MIZORAM,268,SERCHHIP,796161.0,11/04/2023,RLZ FURNITURE WORKS,"VENGHLUN, CHHINGCHHIP, VENGHLUN, VENGHLUN, VENGHLUN, CHHINGCHHIP","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
15,MIZORAM,268,SERCHHIP,796161,19/02/2024,PC FURNITURE WORKS,"130, LALSIAMA BUILDING, LANE HNUAI, 130, THINGSULTHLIAH, BAKTAWNG","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
15,MIZORAM,268,SERCHHIP,796181.0,28/02/2023,Jessica Store,"3A, Saia House, AOC Veng, 3A, Serchhip, Serchhip","[{""NIC5DigitId"":""46309"",""Description"":""Wholesale of other basic\/manufactured food stuffs n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796181.0,28/10/2022,KhiangtePrints,"C025, Malsawma Building, Hmar Veng, C025, Serchhip, Serchhip","[{""NIC5DigitId"":""95111"",""Description"":""Repair and maintenance of computer and peripheral equipment""}]"
15,MIZORAM,268,SERCHHIP,796181.0,09/02/2024,Hruaii Variety store,"45, Khualdawla, keitum, 45, serchhip, Mizoram","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""}]"
15,MIZORAM,268,SERCHHIP,796161.0,09/08/2023,PARPARI FURNITURE WORKS,"101, PARVULI FIRNITURE WORKS, TLANGNUAM EAST-I, 101, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
15,MIZORAM,268,SERCHHIP,796161.0,04/08/2023,L.C Feeds,"27, Vanropuia Building, Khumtung Chhimveng, 27, Thingsulthliah, Khumtung","[{""NIC5DigitId"":""46499"",""Description"":""Wholesale of other households goods, n.e.c. [Includes wholesale of household equipment and appliances, n.e.c; photographic equipment, games, toys and sports goods (also includes bicycles, cycle rickshaw, tonga & other non-mechanised vehicles); leather goods and travel accessories; cleaning materials etc.]""}]"
15,MIZORAM,268,SERCHHIP,796184.0,17/07/2023,KLStore,"Rahsi veng, Rahsi veng, Rahsi veng, Rahsi veng, Rahsi veng, North vanlaiphai","[{""NIC5DigitId"":""66190"",""Description"":""Activities auxiliary to financial service activities n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796186.0,23/01/2023,David C Lalrinmawia,"Lalhmingthanga, Lalhmingthanga, Vachadil Veng, Lalhmingthanga, Thenzawl, THENZAWL","[{""NIC5DigitId"":""14109"",""Description"":""Manufacture of wearing apparel n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796181.0,08/09/2022,RICKY LALRINLIANA,"DAMDAWI VENG,, N. VANLAIPHAI, SERCHHIP, DAMDAWI VENG,, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""49231"",""Description"":""Motorised road freight transport""}]"
15,MIZORAM,268,SERCHHIP,796181.0,30/03/2022,ELISIAN PHOTOGRAPHY,"B-75, ELISIANA HOUSE, BAZAR VENG, B-75, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""74209"",""Description"":""Other photographic activities""}]"
15,MIZORAM,268,SERCHHIP,796181.0,28/03/2022,HLONDO ELECTRONICS,"B-241, HLONDO HOUSE, BAZAR VENG, B-241, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""33140"",""Description"":""Repair of electrical equipment""}]"
15,MIZORAM,268,SERCHHIP,796181.0,06/06/2022,masaia carpentry,"66 A3 2ND FLOOR, RCC, DINTHAR, 66 A3 2ND FLOOR, EAST LUNGDAR, SERCHHIP","[{""NIC5DigitId"":""16221"",""Description"":""Manufacture of structural wooden goods [intended to be used primarily in the construction industry such as beams, rafters, roof struts, glue-laminated and metal connected, prefabricated wooden roof trusses, doors, windows, shutters and their frames, whether or not containing metal fittings, stairs, railings, wooden beadings and mouldings, shingles and shakes etc.]""}]"
15,MIZORAM,268,SERCHHIP,796181.0,08/03/2023,JD Enterprise,"Khawlailung, Khawlailung, Khawlailung, Khawlailung, E Lungdar, Serchhip","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796181.0,31/03/2022,C ROTHUAMA QUARRY,"P-78, C ROTHUAMA HOUSE, P&E VENG, P-78, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""05209"",""Description"":""Other operations relating to mining and agglomeration of lignite""}]"
15,MIZORAM,268,SERCHHIP,796181.0,25/01/2022,RM Bakery,"B107, New Serchhip, Bazar Veng, B107, Serchhip, Serchhip","[{""NIC5DigitId"":""10712"",""Description"":""Manufacture of biscuits, cakes, pastries, rusks etc.""}]"
15,MIZORAM,268,SERCHHIP,796161.0,06/03/2023,Tbc Industry,"Mp-5, Vincent lalmuanpuia building, St peters street, Mp-5, Tuikum, Serchhip","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796186.0,22/08/2023,Elizabeth Enterprise,"77, Elizabeth, Ramthar Veng, 77, 77, Thenzawl","[{""NIC5DigitId"":""46309"",""Description"":""Wholesale of other basic\/manufactured food stuffs n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796161.0,23/02/2024,HM furniture works,"204, Pu Nghaka Building, Tuikhur lane, 204, Chhuanthar, Baktawng","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
15,MIZORAM,268,SERCHHIP,796186,19/08/2024,Hmangaihi Handloom,"Thenzawl Hermon, Don Bosco School Opposite, Don Bosco School Opposite, Thenzawl Hermon, Hermon, Thenzawl","[{""NIC5DigitId"":""14109"",""Description"":""Manufacture of wearing apparel n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796184.0,29/11/2023,Happy Bottoms,"66, Happy Bottoms building, Damdawi Veng, 66, East Lungdar, Serchhip","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
15,MIZORAM,268,SERCHHIP,796181,04/09/2024,Ramdinsangi,"A 083, Bazar veng, Bazar veng, A 083, Serchhip, Serchhip","[{""NIC5DigitId"":""47990"",""Description"":""Other retail sale not in stores, stalls or markets""}]"
15,MIZORAM,268,SERCHHIP,796181,06/12/2024,LS Cosmetics,"43, Thangchuanga & Sons Building, Bazar, 43, Serchhip, Serchhip","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
15,MIZORAM,268,SERCHHIP,796181,07/12/2024,Lms Store,"138, Building, Vengchung, 138, Serchhip, Serchhip","[{""NIC5DigitId"":""14105"",""Description"":""Custom tailoring""}]"
15,MIZORAM,268,SERCHHIP,796181,03/09/2024,Rimawi Noodlws Bar,"2 flat, Ziktei building, NewSerchhip,collage peng, 2 flat, 1, Serchhip","[{""NIC5DigitId"":""56291"",""Description"":""Activities of food service contractors (e.g. for transportation companies)""}]"
15,MIZORAM,268,SERCHHIP,796181,21/08/2024,TRUMP AUTOMOBILE ENGINEERING,"105, NEW SERCHHIP, SIHPHIR VENG, 105, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""45200"",""Description"":""Maintenance and repair of motor vehicles""}]"
15,MIZORAM,268,SERCHHIP,796186,21/08/2024,MAWII HANDLOOM,"Vengthlang, Vengthlang YMA Run, Vengthlang YMA Run, Vengthlang, Vengthlang, Thenzawl","[{""NIC5DigitId"":""14109"",""Description"":""Manufacture of wearing apparel n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796181,12/07/2024,Gabriela Variety Store,"A035, Bazar veng, Hall veng, A035, Serchhip, Serchhip","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
15,MIZORAM,268,SERCHHIP,796370,12/07/2024,THREE BROTHER STORE,"E.LUNGDAR, KAWN VENG, NEAR BAZAR, E.LUNGDAR, E.LUNGDAR, SERCHHIP","[{""NIC5DigitId"":""47594"",""Description"":""Retail sale of refrigerators, washing machines and other electrical\/electronic household goods""}]"
15,MIZORAM,268,SERCHHIP,796186.0,06/02/2024,ZARZOLIANA,"Bazar veng, Thenzawl, Bazar veng, Bazar veng, Thenzawl, Serchhip","[{""NIC5DigitId"":""46499"",""Description"":""Wholesale of other households goods, n.e.c. [Includes wholesale of household equipment and appliances, n.e.c; photographic equipment, games, toys and sports goods (also includes bicycles, cycle rickshaw, tonga & other non-mechanised vehicles); leather goods and travel accessories; cleaning materials etc.]""}]"
15,MIZORAM,268,SERCHHIP,796181,05/09/2024,PC Computer Works,"D-78, Lalnghinglova Building, Field Veng, D-78, Serchhip, Serchhip","[{""NIC5DigitId"":""95111"",""Description"":""Repair and maintenance of computer and peripheral equipment""}]"
15,MIZORAM,268,SERCHHIP,796186,05/09/2024,TLUANGI HANDLOOM,"Thenzawl Venghlun, Tourist Lodge, Tourist Lodge, Thenzawl Venghlun, Venghlun, Thenzawl","[{""NIC5DigitId"":""14109"",""Description"":""Manufacture of wearing apparel n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796186.0,29/03/2023,LALHRUAITLUANGI,"C ROTLUANGA, C ROTLUANGA, AYUSH, C ROTLUANGA, THENZAWL, SERCHHIP","[{""NIC5DigitId"":""14109"",""Description"":""Manufacture of wearing apparel n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796181.0,17/11/2023,JOASH  Online Shopping,"2, ZOMUANI, SERCHHIP BAZAR VENG, 2, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
15,MIZORAM,268,SERCHHIP,796181.0,25/01/2024,Ramlai Traders,"B-149, Lalthakima Chhangte, New Serchhip, B-149, Serchhip, Serchhip","[{""NIC5DigitId"":""47521"",""Description"":""Retail sale of building material such as bricks, wood, sanitary equipment""}]"
15,MIZORAM,268,SERCHHIP,796161,30/07/2024,R.T FURNITURE WORKS,"Chhuanthar tlangnuam, Near chhuanthar gate, Chhuanthar road, Chhuanthar tlangnuam, Tlangnuam, Aizawl","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
15,MIZORAM,268,SERCHHIP,796181,08/08/2024,PC Computer Works,"D-45, Nunengi Building, Dinthar Veng, D-45, Serchhip, Serchhip","[{""NIC5DigitId"":""47411"",""Description"":""Retail sale of computers and computer peripherals""}]"
15,MIZORAM,268,SERCHHIP,796161,18/06/2024,OP FURNITURE WORKS,"111, RAMHMUNMAWII BUILDING, LANE HNUAI, 111, THINGSULTHLIAH, BAKTAWNG","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
15,MIZORAM,268,SERCHHIP,796181,25/07/2024,Esther Lalngaihzuali,"NA, NA, NA, NA, NA, Serchhip","[{""NIC5DigitId"":""96098"",""Description"":""General household maintenance activities like grooming of the floor, dusting, cleaning of utensils etc.""}]"
15,MIZORAM,268,SERCHHIP,796181,28/06/2024,Mabiaki Handloom,"52, Society Building, Chhimveng, 52, Serchhhip, Serchhip","[{""NIC5DigitId"":""13121"",""Description"":""Weaving, manufacture of cotton and cotton mixture fabrics.""}]"
15,MIZORAM,268,SERCHHIP,796181,21/09/2024,P ZARZOTLINGI,"B, P ZARZOTLINGI, ROAD, B, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
15,MIZORAM,268,SERCHHIP,796186,28/11/2024,LALTHAZUALA,"381, FIELD VENG, FIELD VENG, 381, 381, THENZAWL","[{""NIC5DigitId"":""46909"",""Description"":""Other non-specialised wholesale trade n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796181,28/11/2024,Faki Store,"V-45, V LALFAKAWMI, Vengchung, V-45, Serchhip, Serchhip","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""}]"
15,MIZORAM,268,SERCHHIP,796186,22/11/2024,Mawii Handloom,"Venghlun, P.W.D Office Venghlun, P.W.D Office Venghlun, Venghlun, Venghlun, Thenzawl","[{""NIC5DigitId"":""14109"",""Description"":""Manufacture of wearing apparel n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796181.0,20/03/2024,Mizo Youth Skill Institute,"FLAT NO 1, chhiahtlang, kawnveng, FLAT NO 1, NA, Serchhip","[{""NIC5DigitId"":""85500"",""Description"":""Educational support services""}]"
15,MIZORAM,268,SERCHHIP,796181,27/11/2024,TEREMI STORE,"CV-56, LALREMRUATI, CHHIMVENG, CV-56, SERCHHIP, SERHHIP","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""}]"
15,MIZORAM,268,SERCHHIP,796186,27/11/2024,Puia Carpentry Works,"Tualvung, Ayush Hospital, Ayush Hospital, Tualvung, Tualvung, Thenzawl","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
15,MIZORAM,268,SERCHHIP,796186,29/11/2024,Lianzuali Store,"Kanghmun 's', Near IKK Church, Near IKK Church, Kanghmun 's', Kanghmun 's', Thenzawl","[{""NIC5DigitId"":""56291"",""Description"":""Activities of food service contractors (e.g. for transportation companies)""}]"
15,MIZORAM,268,SERCHHIP,796185,29/11/2024,Marina Handloom,"415, Venghlun, Near UPC Church, 415, Serchhip, Thenzawl","[{""NIC5DigitId"":""13121"",""Description"":""Weaving, manufacture of cotton and cotton mixture fabrics.""}]"
15,MIZORAM,268,SERCHHIP,796181,31/08/2024,THANGHNUNA,"VENGLAI, NEW SERCHHIP, SERCHHIP, VENGLAI, SERCHHIP, SERCHHIP","[{""NIC5DigitId"":""95240"",""Description"":""Repair of furniture and home furnishings""}]"
15,MIZORAM,268,SERCHHIP,796186,14/06/2024,RENTHLEI HANDLOOM,"Venghlun, Venghlun VC House, Venghlun VC House, Venghlun, Venghlun, Thenzawl","[{""NIC5DigitId"":""14109"",""Description"":""Manufacture of wearing apparel n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796186,14/06/2024,LALREMTLUANGA,"117, FIELD VENG, FIELD VENG, 117, 117, THENZAWL","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""}]"
15,MIZORAM,268,SERCHHIP,796181,24/07/2024,MAMI STORE,"Thenzawl Vengthlang, IKK Biakin Bul, IKK Biakin Bul, Thenzawl Vengthlang, Vengthlang, Thenzawl","[{""NIC5DigitId"":""56291"",""Description"":""Activities of food service contractors (e.g. for transportation companies)""}]"
15,MIZORAM,268,SERCHHIP,796181,24/07/2024,New Serchhip Drug Store,"Malsawm House, Malsawm House, New Serchhip, Malsawm House, Serchhip, Serchhip","[{""NIC5DigitId"":""47721"",""Description"":""Retail sale of pharmaceuticals, medical and orthopaedic goods and toilet articles""}]"
15,MIZORAM,268,SERCHHIP,796181,16/07/2024,Zothan Furniture Works,"B-175, Laldawngliana Building, New Serchhip, B-175, Serchhip, Serchhip","[{""NIC5DigitId"":""31001"",""Description"":""Manufacture of furniture made of wood""}]"
15,MIZORAM,268,SERCHHIP,796181,27/06/2024,M/S Lalramthangi Weaving Unit,"A-48, Building, Chhim Veng, A-48, Block, Serchhip","[{""NIC5DigitId"":""14301"",""Description"":""Manufacture of knitted or crocheted wearing apparel and other made-up articles directly into shape (pullovers, cardigans, jerseys, waistcoats and similar articles)""}]"
15,MIZORAM,268,SERCHHIP,796186,27/06/2024,Zuali Handloom,"Venghlun, Thenzawl Venghlun, Near Baptist Church, Venghlun, Serchhip, Thenzawl","[{""NIC5DigitId"":""13121"",""Description"":""Weaving, manufacture of cotton and cotton mixture fabrics.""}]"
15,MIZORAM,268,SERCHHIP,796186,13/06/2024,Zikpuii Handloom,"Thenzawl Vengthlang, Thenzawl Vengthlang, Opposite Post Office, Thenzawl Vengthlang, Serchhip, Thenzawl","[{""NIC5DigitId"":""13121"",""Description"":""Weaving, manufacture of cotton and cotton mixture fabrics.""}]"
15,MIZORAM,268,SERCHHIP,796161,10/07/2024,Marlyn collection,"Vh-155, Dinthar, Venghlun, Vh-155, Dinthar, Chhingchhip","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
15,MIZORAM,268,SERCHHIP,796181,10/07/2024,Thartei Tailoring,"87, K Lalengmawia, Chhimveng, 87, Serchhip, Serchhip","[{""NIC5DigitId"":""14105"",""Description"":""Custom tailoring""}]"
15,MIZORAM,268,SERCHHIP,796181.0,29/11/2023,Sikulthangi Tailoring,"A-153, Chhakchhuak Home, Vanapa Section, A-153, Bazar, Serchhip","[{""NIC5DigitId"":""13949"",""Description"":""Manufacture of other cordage or rope n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796181,20/07/2024,Chhangte Glass House,"12, Hnam Run Building, Venglai, 12, Serchhip, Serchhip","[{""NIC5DigitId"":""23109"",""Description"":""Manufacture of other glassware\/ glass proudcts: articles of glass used in construction such as glass blocks; clock or watch glasses, optical glass and optical glass elements not optically worked; and other glass products (including glass beads) n.e.c""}]"
15,MIZORAM,268,SERCHHIP,796181,25/06/2024,Micro,"218, Ralzatawna, Bazar  Veng, 218, Serchhip, Serchhip","[{""NIC5DigitId"":""47630"",""Description"":""Retail sale of sporting equipment in specialized stores""}]"
15,MIZORAM,268,SERCHHIP,796181,08/05/2024,VANLALDUHSAKI,"1, NA, BAZAR VENG, 1, NA, SERCHHIP","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""}]"
15,MIZORAM,268,SERCHHIP,796181,23/06/2024,C Rothangpuia,"65, Na, New Serchhip, 65, Na, Serchhip","[{""NIC5DigitId"":""46631"",""Description"":""Wholesale of wood in the rough and products of primary processing of wood""}]"
15,MIZORAM,268,SERCHHIP,796186,22/06/2024,Renthlei Steel Fabrication,"No. 23, R. Biakliana & Sons, Venghlun, No. 23, Serchhip, Aizawl","[{""NIC5DigitId"":""25111"",""Description"":""Manufacture of doors, windows and their frames, shutters and rolling shutters, gates and similer articles used on buildings""}]"
15,MIZORAM,268,SERCHHIP,796370,26/08/2024,MARUATI ELECTRONICS STORE,"Block 1, Maruati Building, BAZAR ROAD, Block 1, E.LUNGDAR, AIZAWL","[{""NIC5DigitId"":""35109"",""Description"":""Collection and distribution of electric energy to households, industrial, commercial and other users n.e.c.""}]"
15,MIZORAM,268,SERCHHIP,796181,13/05/2024,M/S Sadrak Shoes Inn,"V/142, Building, Bazar Veng, V/142, Block, Serchhip","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
15,MIZORAM,268,SERCHHIP,796186,13/05/2024,RAMNUNTHARI,"Field veng, Thenzawl, Thenzawl, Field veng, Thenzawl, Thenzawl","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
15,MIZORAM,268,SERCHHIP,796181,30/05/2024,Laldinmawia,"NA, NA, Sikulpui Veng, NA, NA, Serchhip","[{""NIC5DigitId"":""49224"",""Description"":""Taxi operation""}]"
15,MIZORAM,268,SERCHHIP,796181,14/02/2025,"SYLVIA,EZRA& FELIX","1, Marina Zonunpuii, NEW SERCHHIP, 1, SERCHHIP, AIZAWL","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""}]"
15,MIZORAM,268,SERCHHIP,796181,09/12/2024,RUATI ENTERPRISE,"FLAT NO.1, KHUALZINGI BUILDING, KAWN VEN, FLAT NO.1, EAST LUNGDAR, SERCHHIP","[{""NIC5DigitId"":""45101"",""Description"":""Wholesale and retail sale of new vehicles (passenger motor vehicles, ambulances, minibuses, jeeps, trucks, trailers and semi-trailers)""}]"
